ID,forests,bec,cum,min,var,biomass,height,cover
4518,210,15,2833.26708984375,0,1427.5189208984375,3100,8883,4796
4519,210,15,3846.64013671875,0,1022.0211181640625,25142,20688,9340
4520,210,15,6208.21484375,21.723831176757813,528.42486572265625,1282,8725,801
4521,210,15,5649.5078125,0,619.767578125,10963,17877,7600
4522,210,15,6081.42431640625,0,497.5462646484375,6688,13924,7793
4523,210,15,6000.64599609375,0,598.37164306640625,15031,17551,8595
4524,210,15,4953.30322265625,0,701.3597412109375,4965,12992,4956
4525,210,15,4467.40283203125,0,756.0670166015625,3399,8627,7799
4526,210,15,4219.7890625,0,1091.6873779296875,16777,18057,8502
4527,210,15,5510.38916015625,0,528.5296630859375,1785,8061,1618
4528,210,15,3522.534423828125,0,1186.9593505859375,11126,15268,7741
4529,210,15,4047.751953125,0,997.40521240234375,6366,13337,5132
4530,210,15,3483.172119140625,0,1184.265380859375,3116,10044,3919
4531,210,15,3322.449951171875,0,1209.5369873046875,6284,13018,6097
4532,210,15,5366.8330078125,0,689.0428466796875,2353,6963,5491
4533,210,15,4073.755126953125,0,932.4617919921875,3886,11078,5030
4534,210,15,4620.92529296875,0,856.5858154296875,2592,8330,3397
4535,210,15,4267.95263671875,0,939.9158935546875,9559,13412,7516
4536,210,15,2570.64697265625,0,1419.7015380859375,1200,6703,1246
4537,210,15,5036.0263671875,0,730.93499755859375,1119,7504,226
4538,210,15,4439.64111328125,0,920.95538330078125,3733,14518,2383
4539,210,15,2770.6953125,0,1393.008056640625,3129,9400,4422
4540,210,15,4240.23388671875,0,965.2530517578125,1775,8447,1673
4541,210,15,5086.08203125,0,852.10113525390625,2381,7454,6312
4542,210,15,4236.73046875,0,941.288818359375,6376,12241,6000
4543,210,15,4136.30810546875,0,998.78350830078125,9630,15541,6821
4544,210,15,2797.55615234375,0,1336.5731201171875,2206,11162,1426
4545,210,15,4503.91064453125,71.55694580078125,780.46160888671875,5538,11955,5637
4546,210,15,7431.75390625,0,413.9393005371094,9630,15541,6821
4547,210,15,4211.515625,0,827.24468994140625,3116,10044,3919
4548,210,15,5387.6787109375,0,743.321044921875,21410,25378,7952
4549,210,15,5103.8076171875,0,825.055419921875,3100,8883,4796
4550,210,15,3125.965087890625,0,1258.53466796875,9586,17480,8476
4551,210,15,3899.840087890625,0,1017.11376953125,13562,15736,9468
4552,210,15,2780.4287109375,0,1402.2069091796875,4024,11945,2080
4553,210,15,3424.82861328125,0,1180.87255859375,9464,14143,7428
4554,210,15,3607.45556640625,0,1187.296875,4539,14304,6282
4555,210,15,4683.7861328125,0,816.83868408203125,5189,11916,6150
4556,210,15,4753.42041015625,0,701.74310302734375,17418,22658,7090
4557,210,15,3860.515380859375,0,1185.172119140625,3262,8124,9236
4558,210,15,3932.541259765625,0,980.3466796875,5048,13431,4897
4559,210,15,4069.690185546875,0,886.46490478515625,14741,16123,8031
4560,210,15,7126.3623046875,12.659843444824219,475.59405517578125,11961,15938,8843
4561,210,15,4151.16259765625,0,964.66650390625,1054,7731,428
4562,210,15,4046.65283203125,0,864.73046875,2852,9302,3945
4563,210,15,3385.611572265625,0,1096.081787109375,2445,9141,2337
4564,210,15,3461.587158203125,0,1324.94189453125,4366,9074,9294
4565,210,15,3714.683837890625,0,1183.0748291015625,9024,16987,7628
4566,210,15,5346.3447265625,0,755.23638916015625,15003,18834,7660
4567,210,15,5083.99169921875,0,764.818603515625,19631,19386,9453
4568,210,15,3896.386962890625,0,1049.089111328125,9550,15526,7387
4569,210,15,3648.15380859375,0,1148.333740234375,6755,12388,7191
4570,210,15,4678.1337890625,0,718.25067138671875,7977,20299,3862
4571,210,15,2865.13818359375,0,1354.0426025390625,6284,13018,6097
4572,210,15,4976.8125,0,793.46826171875,16329,17083,8827
4573,210,15,3329.250732421875,0,1197.2393798828125,3084,9704,3407
4574,210,15,3720.44482421875,0,1120.1986083984375,2320,8978,2392
4575,210,15,3666.688232421875,0,1064.4256591796875,2673,7501,6609
4576,210,15,4647.9296875,0,955.4188232421875,9808,16041,5651
4577,210,15,4846.9189453125,0,880.92724609375,22415,19667,9502
4578,210,15,4117.58935546875,0,950.474609375,3733,14518,2383
4579,210,15,6159.96435546875,0,564.69580078125,8580,12191,8965
4580,210,15,3415.313232421875,0,1088.6109619140625,2320,8978,2392
4581,210,15,5318.146484375,0,702.32403564453125,3100,8883,4796
4582,210,15,5832.40771484375,0,499.7815856933594,556,5588,285
4583,210,15,5805.36474609375,0,609.36004638671875,4203,12176,5784
4584,210,15,5546.1962890625,0,660.40771484375,14477,15904,8113
4585,210,15,3406.357421875,0,1203.0946044921875,10987,17706,5238
4586,210,15,3350.62646484375,0,1017.7122192382813,2398,9320,1627
4587,210,15,4369.66650390625,0,933.6903076171875,3100,8883,4796
4588,210,15,5036.06640625,0,758.46917724609375,6726,13794,6748
4589,210,15,3517.509765625,0,1102.57080078125,8700,14420,6358
4590,210,15,4725.4052734375,0,772.381103515625,4411,11595,6049
4591,210,15,4010.1552734375,0,985.520751953125,7977,20299,3862
4592,210,15,2449.734130859375,0,1343.5074462890625,1901,9646,1491
4593,210,15,4682.06494140625,0,833.48577880859375,8958,13690,9190
4594,210,15,3185.61376953125,0,1243.274169921875,2206,11162,1426
4595,210,15,2724.387451171875,0,1398.240234375,17311,18803,7656
4596,210,15,2600.774169921875,0,1133.9976806640625,6517,20230,1711
4597,210,15,3792.355712890625,0,1013.12109375,16744,17448,7708
4598,210,15,2852.509521484375,0,1420.3367919921875,12296,15460,6731
4599,210,15,5998.44970703125,0,568.9647216796875,9630,15541,6821
4600,210,15,4362.6494140625,0,834.9720458984375,2610,10852,1776
4601,210,15,4578.25390625,0,752.2296142578125,19416,19062,7557
4602,210,15,3430.413330078125,0,1199.539306640625,2320,8978,2392
4603,210,15,5485.205078125,0,605.74212646484375,3619,11506,2952
4604,210,15,4060.30224609375,0,950.63433837890625,6371,10918,8460
4605,210,15,5010.42236328125,0,758.34130859375,13191,16134,7992
4606,210,15,3138.404296875,0,1150.290771484375,1750,6742,3385
4607,210,15,3902.956787109375,0,1075.76416015625,9550,15526,7387
4608,210,15,4055.29833984375,0,1015.0046997070313,4777,13536,4094
4609,210,15,2660.132568359375,0,1374.948974609375,9212,15591,6979
4610,210,15,4288.5234375,0,914.59808349609375,19713,29171,4717
4611,210,15,4147.8037109375,0,1032.049560546875,2694,8858,4036
4612,210,15,4097.365234375,0,1008.7481689453125,11597,15488,7697
4613,210,15,4564.06396484375,0,858.00653076171875,2824,10198,1933
4614,210,15,6735.09912109375,69.12767791748047,449.15606689453125,8485,14334,6712
4615,210,15,5200.4287109375,0,644.688232421875,27229,29811,7551
4616,210,15,2609.008544921875,0,1105.9508056640625,3529,10781,3343
4617,210,15,3589.065673828125,0,1113.1485595703125,5665,12414,6285
4618,210,15,4410.0146484375,0,701.86474609375,7176,22183,2297
4619,210,15,4658.9296875,0,1021.1806640625,9630,15541,6821
4620,210,15,3930.538818359375,0,1061.9603271484375,9630,15541,6821
4621,210,15,3000.907470703125,0,1201.0723876953125,7042,17983,3947
4622,210,15,5925.7587890625,0,654.33636474609375,5279,13506,2018
4623,210,15,3894.8310546875,0,1002.6561279296875,6755,12388,7191
4624,210,15,5880.42919921875,7.436030864715576,742.05072021484375,9630,15541,6821
4625,210,15,3386.59375,0,1241.6063232421875,2719,8331,5851
4626,210,15,3764.06884765625,0,1045.9517822265625,4503,10199,7065
4627,210,15,3607.17236328125,0,1184.189208984375,16777,18057,8502
4628,210,15,4870.35791015625,0,660.83355712890625,4361,11585,3333
4629,210,15,2678.190185546875,0,1190.7818603515625,11717,15949,5000
4630,210,15,4184.806640625,0,940.05517578125,3622,11450,3016
4631,210,15,4082.966552734375,0,991.75299072265625,19997,18972,7638
4632,210,15,3542.967041015625,5.137601375579834,916.6649169921875,7654,14134,5185
4633,210,15,2941.599853515625,0,1158.066162109375,6383,12965,5562
4634,210,15,3044.3701171875,0,879.15008544921875,3654,11223,2331
4635,210,15,6162.2158203125,0,567.0872802734375,14417,16085,9499
4636,210,15,3258.3623046875,0,1146.245849609375,3106,8174,6954
4637,210,15,3960.830322265625,0,1047.2451171875,9378,15388,5617
4638,210,15,3978.4619140625,0,828.3150634765625,5071,14078,4033
4639,210,15,3149.8544921875,0,996.9256591796875,2121,8024,2043
4640,210,15,5207.8203125,0,667.27984619140625,6574,13710,6408
4641,210,15,2799.390625,0,1400.811767578125,3006,10643,2258
4642,210,15,4318.82080078125,0,939.29815673828125,7027,12576,7213
4643,210,15,4669.1845703125,0,831.82373046875,8652,13960,6701
4644,210,15,3773.735595703125,0,1038.33349609375,6383,12965,5562
4645,210,15,3267.61279296875,0,1125.9019775390625,10760,14654,7365
4646,210,15,4026.629150390625,0,1034.2130126953125,5189,11916,6150
4647,210,15,6699.427734375,0,478.7590026855469,15963,18183,8405
4648,210,15,5977.83349609375,0,565.54901123046875,5403,10208,9475
4649,210,15,2985.74951171875,0,1282.978759765625,15616,17381,7186
4650,210,15,5162.62255859375,0,814.61297607421875,6807,12971,7298
4651,210,15,4308.80859375,0,881.120361328125,5005,12870,3351
4652,210,15,3392.89501953125,0,911.950927734375,6517,20230,1711
4653,210,15,7058.54150390625,346.61138916015625,233.60333251953125,8748,14236,6619
4654,210,15,5665.89501953125,0,640.74481201171875,16424,17651,7845
4655,210,15,2813.256591796875,0,1425.16162109375,8193,14934,5527
4656,210,15,3876.818603515625,0,918.66357421875,3084,9704,3407
4657,220,9,3796.330322265625,0,1184.1673583984375,22937,31453,7461
4658,220,9,3028.253173828125,0,1344.7171630859375,22937,31453,7461
4659,220,9,3965.539306640625,0,1172.3232421875,22937,31453,7461
4660,220,10,4137.14990234375,0,1123.3431396484375,22566,19549,9889
4661,220,10,4056.65380859375,0,1133.74072265625,11383,14994,9469
4662,220,10,4635.38037109375,0,863.8829345703125,9447,12614,9958
4663,220,10,5244.89892578125,0,876.466064453125,11304,21322,5779
4664,220,10,3797.604248046875,0,1202.401123046875,22937,31453,7461
4665,220,10,3571.13720703125,0,1232.9156494140625,5426,9926,9883
4666,220,10,4456.84912109375,0,1051.2274169921875,18670,18284,9831
4667,220,10,5442.90576171875,0,725.689697265625,17081,18048,9953
4668,220,10,5472.671875,0,874.27947998046875,22922,19942,9965
4669,220,10,3904.805419921875,0,1163.7706298828125,22937,31453,7461
4670,220,10,4630.24169921875,0,1009.9429321289063,2679,7269,7427
4671,220,10,6111.083984375,0,689.347412109375,9447,12614,9958
4672,220,10,3645.3740234375,0,1249.7781982421875,5698,15790,5919
4673,220,10,5285.42578125,0,715.4716796875,3079,7531,9569
4674,220,10,5681.95947265625,0,753.96649169921875,10223,15875,8567
4675,220,10,4195.724609375,0,955.214111328125,5152,10357,9647
4676,220,10,3149.28857421875,0,1225.2100830078125,5577,10432,9257
4677,220,10,4574.7060546875,0,925.3095703125,22937,31453,7461
4678,220,10,4599.54248046875,0,1057.2757568359375,14084,16595,9616
4679,220,10,3587.68115234375,0,1223.5789794921875,22937,31453,7461
4680,220,10,4317.42822265625,0,981.0745849609375,5152,10357,9647
4681,220,10,5234.31591796875,0,765.2171630859375,7206,11790,9891
4682,220,10,4437.19873046875,0,1015.7921752929688,16925,26193,6528
4683,220,10,9785.7705078125,0,301.87860107421875,25389,31436,8232
4684,220,10,4317.78662109375,0,1082.435791015625,22937,31453,7461
4685,220,10,4284.80517578125,0,1041.103271484375,5698,15790,5919
4686,220,10,3944.4248046875,0,960.821044921875,3456,9936,5690
4687,220,10,4862.95947265625,0,878.48046875,18607,18069,9423
4688,220,10,3775.422607421875,0,1190.83837890625,891,5966,972
4689,220,10,3823.97119140625,0,1205.5772705078125,22937,31453,7461
4690,220,10,4836.328125,0,849.11773681640625,17081,18048,9953
4691,220,10,7213.83251953125,0,567.761474609375,14084,16595,9616
4692,220,10,4309.49169921875,0,927.26800537109375,9214,12609,9930
4693,220,10,4205.8505859375,0,1064.36669921875,5698,15790,5919
4694,220,10,6163.23828125,0,669.3853759765625,7361,12243,9033
4695,220,10,3185.56591796875,0,1392.741943359375,5636,11339,8603
4696,220,10,4218.5625,0,1030.0899658203125,17081,18048,9953
4697,220,10,4543.30224609375,0,963.4700927734375,7408,12946,7160
4698,220,10,5362.0615234375,0,862.02545166015625,5426,9926,9883
4699,220,10,4172.669921875,0,1104.203369140625,17081,18048,9953
4700,220,10,5117.705078125,0,863.1937255859375,9447,12614,9958
4701,220,10,5455.74755859375,0,748.82861328125,22566,19549,9889
4702,220,10,5323.58154296875,0,844.7318115234375,3456,9936,5690
4703,220,10,3925.81787109375,0,1187.9378662109375,12226,11775,8495
4704,220,10,4293.33447265625,0,1028.81494140625,7408,12946,7160
4705,220,10,4466.81005859375,0,1057.8021240234375,22566,19549,9889
4706,220,10,7481.23193359375,30.95502281188965,458.04302978515625,47915,32524,9460
4707,220,10,3844.3515625,0,1185.4388427734375,22566,19549,9889
4708,220,10,4247.1533203125,0,1127.8082275390625,9214,12609,9930
4709,220,10,5156.4892578125,0,833.105712890625,22937,31453,7461
4710,220,10,5850.11181640625,0,798.01507568359375,59295,34973,9925
4711,220,10,3826.21875,0,1007.6283569335938,28181,22158,8280
4712,220,10,8322.021484375,232.1389923095703,312.44073486328125,22893,19950,9862
4713,220,10,4685.62890625,0,898.33538818359375,9214,12609,9930
4714,220,10,3682.5283203125,0,990.176513671875,1759,6953,2868
4715,220,10,4393.22119140625,0,1060.3995361328125,14084,16595,9616
4716,220,10,4160.86572265625,0,1070.39794921875,23368,20669,7159
4717,220,10,4048.03125,0,1184.1153564453125,17081,18048,9953
4718,220,10,5987.767578125,0,762.15875244140625,5709,34733,9959
4719,220,10,4041.2607421875,0,1169.239501953125,23368,20669,7159
4720,220,10,3938.095947265625,0,1187.6788330078125,1575,6215,4008
4721,220,10,4139.306640625,0,1115.8421630859375,22937,31453,7461
4722,220,10,3446.060791015625,0,1206.7589111328125,3932,8729,9181
4723,220,10,5295.0947265625,0,855.611328125,2679,7269,7427
4724,220,10,4051.3642578125,0,1101.3922119140625,4016,13179,6909
4725,220,10,4773.45263671875,0,951.385986328125,19724,20656,9955
4726,220,10,8333.65625,185.75680541992188,248.89334106445313,14084,16595,9616
4727,220,10,4686.49609375,0,1009.2947998046875,7361,12243,9033
4728,220,10,4185.73046875,0,1078.121826171875,6041,11219,9482
4729,220,10,4169.5576171875,0,1157.50146484375,22937,31453,7461
4730,220,10,4737.08154296875,0,931.24859619140625,14084,16595,9616
4731,220,10,3612.06787109375,0,1194.819091796875,4751,11744,4028
4732,220,10,5246.9775390625,0,868.40203857421875,22937,31453,7461
4733,220,10,6546.06689453125,0,661.4820556640625,22937,31453,7461
4734,220,10,6544.63330078125,0,653.9071044921875,14084,16595,9616
4735,220,10,3818.108642578125,0,1200.9810791015625,18670,18284,9831
4736,220,10,4700.3740234375,0,1019.2262573242188,4672,16483,3325
4737,220,10,7080.45263671875,0,520.71929931640625,4145,39262,9677
4738,220,10,5936.61865234375,0,682.003662109375,44584,28214,9974
4739,220,10,3773.646240234375,0,1065.65478515625,9214,12609,9930
4740,220,10,3660.75439453125,0,983.86651611328125,22937,31453,7461
4741,220,10,5329.5537109375,0,910.31884765625,9512,14221,8701
4742,220,10,4979.240234375,0,871.3408203125,2679,7269,7427
4743,220,10,5192.8125,0,843.166015625,4626,9335,9036
4744,220,10,3210.77001953125,0,1333.1348876953125,5152,10357,9647
4745,220,10,7910.0390625,149.86721801757813,440.3735656738281,38848,27623,9844
4746,220,10,5077.69091796875,0,904.6253662109375,9447,12614,9958
4747,220,10,5011.20849609375,0,724.8309326171875,5698,15790,5919
4748,220,10,6022.48046875,0,747.46527099609375,6820,12750,7471
4749,220,10,3801.639404296875,0,1187.016357421875,9512,14221,8701
4750,220,10,3348.869873046875,0,1257.3995361328125,22937,31453,7461
4751,220,10,5269.22705078125,0,871.60980224609375,22937,31453,7461
4752,220,10,3970.378662109375,0,1090.403564453125,9214,12609,9930
4753,220,10,5187.70703125,0,922.791259765625,22937,31453,7461
4754,220,10,8697.7587890625,298.9051513671875,272.8850402832031,43840,27396,9918
4755,220,10,4697.544921875,0,1003.5455322265625,17081,18048,9953
4756,220,10,3777.912109375,0,1203.9337158203125,22937,31453,7461
4757,220,10,4042.599853515625,0,1185.4857177734375,5152,10357,9647
4758,220,10,4809.33642578125,0,968.55804443359375,22937,31453,7461
4759,220,10,3470.814453125,0,1278.296875,3079,7531,9569
4760,220,10,8682.7490234375,185.94046020507813,284.3316345214844,14084,16595,9616
4761,220,10,4399.427734375,0,1134.2039794921875,22937,31453,7461
4762,220,10,3152.1591796875,0,1360.9736328125,17081,18048,9953
4763,220,10,5919.05712890625,0,747.0093994140625,22937,31453,7461
4764,220,10,4026.81494140625,0,1184.2640380859375,4626,9335,9036
4765,220,10,3622.828857421875,0,1145.9100341796875,22937,31453,7461
4766,220,10,4504.92822265625,0,1088.7989501953125,12563,18876,8875
4767,220,10,3971.3134765625,0,986.3604736328125,7408,12946,7160
4768,220,10,5645.8310546875,0,669.39959716796875,5152,10357,9647
4769,220,10,5692.64501953125,0,861.2479248046875,48037,26247,9921
4770,220,10,3618.499267578125,0,1227.2725830078125,7408,12946,7160
4771,220,10,5801.00732421875,0,794.73333740234375,59295,34973,9925
4772,220,10,4438.93115234375,0,947.05450439453125,11886,14374,10000
4773,220,10,5899.970703125,0,747.53387451171875,2478,7237,7925
4774,220,10,3821.85107421875,0,1174.995361328125,3262,8124,9236
4775,220,10,3832.2705078125,0,1185.859619140625,4016,13179,6909
4776,220,10,6564.32080078125,0,698.91046142578125,50462,29911,9982
4777,220,10,3819.510009765625,0,1203.0986328125,5698,15790,5919
4778,220,10,4044.02587890625,0,1183.3707275390625,38296,24778,9597
4779,220,10,4865.6650390625,0,853.73760986328125,5698,15790,5919
4780,220,10,4111.1533203125,0,1183.17529296875,17081,18048,9953
4781,220,10,4400.68017578125,0,986.448974609375,11882,14801,7328
4782,220,10,5605.72265625,0,756.71929931640625,27595,22008,8743
4783,220,10,5267.63671875,0,831.38458251953125,9447,12614,9958
4784,220,11,5862.56689453125,0,634.35296630859375,16925,26193,6528
4785,220,11,4997.4248046875,0,880.24285888671875,16925,26193,6528
4786,220,11,4608.21142578125,0,962.69500732421875,22937,31453,7461
4787,220,11,4557.974609375,0,1014.36865234375,3215,8757,6338
4788,220,11,6251.7685546875,0,697.8446044921875,1279,5196,5572
4789,220,11,5529.90673828125,0,741.84112548828125,2288,7292,6187
4790,220,11,4827.2646484375,0,916.59686279296875,842,6944,444
4791,220,11,6386.720703125,0,756.17108154296875,7222,11643,9445
4792,220,11,4947.09716796875,0,890.5089111328125,3895,9062,9112
4793,220,11,5525.17138671875,0,681.85601806640625,22937,31453,7461
4794,220,11,4852.26123046875,0,864.43463134765625,22937,31453,7461
4795,220,11,7513.09228515625,135.19053649902344,354.0395202636719,35678,27197,9558
4796,220,11,5930.08447265625,0,733.29534912109375,16925,26193,6528
4797,220,12,6136.9765625,0,696.46759033203125,5171,10119,8344
4798,220,12,5686.1318359375,0,549.2120361328125,1203,5614,3280
4799,220,12,5378.40234375,0,604.90234375,8351,19676,5690
4800,220,13,6882.32080078125,0,574.88360595703125,6820,12750,7471
4801,220,13,6039.88232421875,0,656.5125732421875,4626,11671,5952
4802,220,13,4145.09375,0,802.59722900390625,13921,22932,5057
4803,220,13,6149.7734375,0,620.834716796875,2559,8505,4916
4804,220,13,5997.41162109375,0,666.4368896484375,1279,5196,5572
4805,220,13,5025.81640625,0,839.7159423828125,22937,31453,7461
4806,220,13,4584.42529296875,0,955.69842529296875,8002,14513,6618
4807,220,14,4343.64697265625,0,1011.0476684570313,16925,26193,6528
4808,220,14,5306.0791015625,0,695.2176513671875,8260,18949,6441
4809,220,14,5376.6044921875,0,781.68804931640625,11962,14841,9486
4810,220,14,3972.299560546875,0,1063.6285400390625,16431,16617,8750
4811,220,14,4576.3349609375,0,1009.092041015625,22937,31453,7461
4812,220,14,4088.748291015625,0,942.80511474609375,3237,8995,4853
4813,220,14,5860.45751953125,0,614.05462646484375,10920,13825,9355
4814,220,14,4199.00830078125,0,877.14788818359375,10564,17716,9091
4815,220,14,7857.830078125,143.3142852783203,306.4197082519531,20672,23754,8266
4816,220,14,5304.47412109375,1.031622052192688,738.972900390625,26193,30562,7865
4817,220,14,5257.82080078125,0,731.45751953125,15615,17849,8831
4818,220,14,6982.09326171875,19.48212242126465,475.8990783691406,2559,8505,4916
4819,220,14,4613.646484375,0,919.89410400390625,6376,11704,5642
4820,220,14,6220.87353515625,0,613.473876953125,4689,12158,8346
4821,220,14,4425.8779296875,0,1016.8271484375,22937,31453,7461
4822,220,14,4658.833984375,0,927.47930908203125,11844,14253,9988
4823,220,14,5354.24072265625,0,760.2923583984375,9700,13262,9243
4824,220,14,6053.6533203125,0,706.17974853515625,14084,16595,9616
4825,220,14,6301.61328125,0,566.25677490234375,2320,9269,3363
4826,220,14,7584.2958984375,0,445.58819580078125,13260,17212,8999
4827,220,14,4255.5546875,0,1032.2711181640625,10653,14808,9531
4828,220,14,4805.48486328125,0,830.07647705078125,16326,16844,6850
4829,220,14,5325.63720703125,0,725.57757568359375,16263,20291,8673
4830,220,14,4478.9404296875,0,855.8392333984375,3263,9555,4142
4831,220,14,5388.4638671875,0,741.56787109375,11360,14144,9359
4832,220,14,5505.65869140625,0,673.97808837890625,1252,5553,3195
4833,220,14,5520.94384765625,2.615936517715454,571.57342529296875,4375,9503,7154
4834,220,14,6171.85498046875,0,631.20391845703125,23368,20669,7159
4835,220,14,4765.119140625,0,889.53826904296875,2572,7500,6676
4836,220,14,4702.2939453125,0,908.12432861328125,23368,20669,7159
4837,220,14,4589.39599609375,0,829.29913330078125,16243,17373,8730
4838,220,14,3801.760986328125,0,945.0177001953125,1656,9616,1953
4839,220,14,5534.48828125,45.55862045288086,689.90655517578125,10653,14808,9531
4840,220,14,8024.7255859375,0,374.20501708984375,5084,11508,7265
4841,220,14,5313.0185546875,0,775.76953125,22937,31453,7461
4842,220,14,4619.16162109375,0,960.26654052734375,1978,9478,1451
4843,220,14,7586.185546875,0,370.7386169433594,40017,27371,9849
4844,220,14,7578.46923828125,55.023834228515625,413.9812927246094,6820,12750,7471
4845,220,14,5467.33447265625,0,795.15374755859375,6820,12750,7471
4846,220,14,4510.33056640625,0,898.32672119140625,28346,26387,8332
4847,220,14,5266.763671875,0,818.21173095703125,41146,29518,9996
4848,220,14,5263.04541015625,0,724.76361083984375,17081,18048,9953
4849,220,14,3740.222900390625,0,1029.5301513671875,1252,5553,3195
4850,220,14,8399.4326171875,0,329.8992919921875,10312,15592,9398
4851,220,14,4323.07470703125,0,989.60888671875,1090,5536,2113
4852,220,14,6463.9951171875,0,608.70062255859375,14084,16595,9616
4853,220,14,4733.47314453125,0,841.0343017578125,15615,17849,8831
4854,220,14,4757.3984375,0,797.17791748046875,13317,20955,6314
4855,220,14,4737.41845703125,0,903.03582763671875,7206,11790,9891
4856,220,14,4431.6220703125,0,1023.5523681640625,4211,13004,3638
4857,220,14,6077.5810546875,0,652.7789306640625,12729,19983,9395
4858,220,14,6523.9453125,0,577.9356689453125,4750,12955,6608
4859,220,14,4666.072265625,0,968.73858642578125,3449,8216,8442
4860,220,14,4659.19189453125,0,960.49395751953125,7206,11790,9891
4861,220,14,4140.03955078125,0,1014.362548828125,6349,12235,7510
4862,220,14,5791.1171875,0,682.7879638671875,16243,17373,8730
4863,220,14,4604.07373046875,0,1011.0962524414063,7442,11824,9923
4864,220,14,4599.2451171875,0,1010.3763427734375,6820,12750,7471
4865,220,14,7776.037109375,12.95518970489502,389.49554443359375,13260,17212,8999
4866,220,14,3914.164794921875,0,995.412109375,8019,18888,556
4867,220,14,5118.7900390625,0,755.3294677734375,11408,14851,5714
4868,220,14,4324.40576171875,0,797.65570068359375,8287,13148,8677
4869,220,14,5572.83447265625,0,748.93914794921875,2068,7270,5300
4870,220,14,4996.68212890625,0,799.1778564453125,7124,13198,6145
4871,220,14,5071.150390625,0,719.03509521484375,8019,18888,556
4872,220,14,7470.6865234375,244.16758728027344,396.8216247558594,22937,31453,7461
4873,220,14,5531.9951171875,0,772.677001953125,20165,22665,7750
4874,220,14,5735.65283203125,0,731.72271728515625,14084,16595,9616
4875,220,14,5442.947265625,0,749.76800537109375,1129,6506,793
4876,220,14,5208.1025390625,16.373212814331055,894.5867919921875,10416,13568,9849
4877,220,14,6128.52880859375,0,618.8492431640625,1935,7519,2924
4878,220,14,6159.4033203125,27.191204071044922,639.78363037109375,35577,30001,8448
4879,220,14,3295.470947265625,0,1044.3175048828125,7408,12946,7160
4880,220,14,5462.0302734375,0,792.0244140625,7361,12243,9033
4881,220,14,5757.7861328125,0,744.110595703125,11640,14692,9716
4882,220,14,5536.60302734375,0,745.973388671875,7366,13048,7395
4883,220,14,5759.8857421875,0,582.57086181640625,26479,31965,4686
4884,220,14,5696.11767578125,0,652.83966064453125,1575,6215,4008
4885,220,14,7252.40234375,0,438.2943115234375,15027,19379,8699
4886,220,14,9144.111328125,535.47418212890625,155.18624877929688,10395,17212,8058
4887,220,14,3585.744873046875,0,1109.140380859375,3539,9315,6116
4888,220,14,7718.97216796875,0,445.3810119628906,10395,17212,8058
4889,220,14,6157.28125,0,581.910400390625,26949,23096,9518
4890,220,14,4502.77001953125,0,914.65643310546875,23601,19729,9046
4891,220,14,4266.39892578125,0,1094.127685546875,9214,12609,9930
4892,220,14,4557.30224609375,0,770.9703369140625,1656,9616,1953
4893,220,14,5234.5,0,809.98468017578125,22937,31453,7461
4894,220,14,6639.365234375,5.8734941482543945,626.00494384765625,4393,9775,7592
4895,220,14,5613.26416015625,0,807.0716552734375,4393,9775,7592
4896,220,14,8215.5126953125,356.21875,183.98419189453125,13468,20971,7152
4897,220,14,5275.1044921875,0,738.987548828125,23601,19729,9046
4898,220,14,4441.7802734375,0,937.05487060546875,5320,13572,5803
4899,220,14,4301.16162109375,0,1020.7410888671875,22937,31453,7461
4900,220,14,3908.639892578125,0,1092.64306640625,12985,15715,4113
4901,220,14,4855.63037109375,0,810.8189697265625,2461,7376,6307
4902,220,14,7557.66748046875,356.1991271972656,223.05673217773438,25414,25355,8665
4903,220,14,9456.0986328125,660.789306640625,67.47637939453125,10395,17212,8058
4904,220,14,4427.958984375,0,1004.813232421875,9214,12609,9930
4905,220,14,4712.47412109375,0,882.38873291015625,22937,31453,7461
4906,220,14,5602.49560546875,0,591.93804931640625,7394,14898,4030
4907,220,14,6747.228515625,116.7009506225586,412.5090637207031,30377,26112,9699
4908,220,14,5186.3974609375,0,837.509033203125,3456,9936,5690
4909,220,14,5301.97412109375,0,804.39764404296875,41852,33310,9117
4910,220,14,4566.421875,0,861.66400146484375,16431,16617,8750
4911,220,14,3761.791259765625,0,1084.9993896484375,1575,6215,4008
4912,220,14,5768.61572265625,0,760.56964111328125,6820,12750,7471
4913,220,14,6188.07470703125,55.08100891113281,648.5914306640625,12277,15078,9404
4914,220,14,7379.599609375,0,472.0218505859375,13260,17212,8999
4915,220,14,4194.96533203125,0,839.71368408203125,5320,13572,5803
4916,220,14,5649.63671875,0,708.15875244140625,7359,13244,8357
4917,220,14,4474.27685546875,0,1018.8755493164063,5152,10357,9647
4918,220,14,5921.08935546875,0,671.03350830078125,28616,27046,9070
4919,220,14,5727.74853515625,0,710.57489013671875,8855,14605,8386
4920,220,14,4350.7353515625,0,938.23089599609375,3456,9936,5690
4921,220,14,4432.22900390625,0,1013.7740478515625,2679,8334,3921
4922,220,14,5220.9384765625,0,761.40057373046875,10493,19182,4992
4923,220,14,5292.142578125,0,833.65924072265625,22937,31453,7461
4924,220,14,4567.3193359375,0,932.70111083984375,1252,5553,3195
4925,220,14,4644.544921875,0,903.67950439453125,16925,26193,6528
